sim-id,trigtime,ra,dec,H1-snr,L1-snr,V1-snr,snr,npix,logZ-tensor-R-1,logZ-err-tensor-R-1,logZ-tensor-N-0,logZ-err-tensor-N-0,logZ-vector-R-1,logZ-err-vector-R-1,logZ-vector-N-0,logZ-err-vector-N-0,logZ-scalar-N-0,logZ-err-scalar-N-0,logZ-scalar-P-1,logZ-err-scalar-P-1
160,966517959.9684585,2.47281003,-0.8109762070000001,18.082359463,11.370650892999999,9.547281952999999,23.39688052219156,62,-9.404258397224535,0.08434195368771658,-7.625284712455796,0.03463396898948458,-17.91699839687948,0.05847729186439904,-7.7028575064456595,0.03187905605195269,-19.12729889238903,0.10536320966392215,-8.188549210785345,0.04556417181093856
161,966518816.8920307,5.157693863,1.281301022,18.58653225,14.509299758,12.32461894,26.605924012595306,86,-10.816019507702967,0.1255386924702333,-7.50438441370861,0.03137095850382701,-20.83697176958329,0.12961339483284573,-7.0505100207992655,0.030980566722681603,-34.90703998991362,0.09374742084891817,-9.923798049235366,0.07706671676757774
162,966519636.8573987,3.399882078,-1.3205809590000002,16.508540253,12.920351334000001,7.132558158999999,22.143639397588515,86,-9.814494043230795,0.04793612005059096,-6.3233861416318575,0.01693248010994999,-9.285762604993748,0.06629785858380084,-6.3790739411664354,0.01826545468144367,-11.459472794809422,0.05520963876667625,-8.96537555582564,0.03700659361283286
163,966520479.630824,4.873354912,-0.127712697,12.445807636,16.864291049000002,5.419415487,21.648845339149915,71,-7.594104690006095,0.024326086227840413,-5.672818131268704,0.0167618939756012,-8.384744402586541,0.04008402598546308,-5.884714274051736,0.015728450757820815,-7.113198853173047,0.030128269085560114,-4.509892369919853,0.011342988450062982
164,966521452.9191213,3.414108038,-0.65488708,24.985520149,14.350881333,8.222263696,29.963805373091255,78,-10.828345480077493,0.09022387409433871,-7.287227744976003,0.02593711185151307,-14.345205505268165,0.07772304366859667,-7.016302856526647,0.02299070075009148,-16.850829002272587,0.04872190934356632,-9.94822585542915,0.06545947028071733
165,966522162.7530378,5.291759968,1.0667459959999999,13.986800262000001,12.736322149000001,9.960423059,21.378833246144424,68,-9.280647335352866,0.06771650445285571,-7.984804028213795,0.03638712407675088,-13.560961113128979,0.06333308418356376,-6.204552171168436,0.021448542871333826,-12.703217004946717,0.07720632811841921,-8.898368848248067,0.034674401197256635
166,966523143.2225771,4.448769093,-0.659549475,16.899618467,15.742023575,2.8429778189999997,23.269957744812285,88,-8.481746689001016,0.01546425450582223,-6.774116413063104,0.01746630534668258,-9.146825956544843,0.036867320668744534,-6.65868180723783,0.017809268217176422,-9.570941540390175,0.04748992180164949,-4.9275348881304355,0.010760846395793928
167,966523831.6513273,4.544789791,-0.8547592159999999,16.520757048,15.083147827000001,3.192024654,22.597030406713188,90,-7.9889967045916555,0.012095213046845979,-6.188740019925591,0.013631245494007096,-7.815193741427,0.0188157878062126,-5.914299491284314,0.016077676960453424,-8.3360937664881,0.044253533448492643,-4.460112390843419,0.011024854384657005
168,966524651.324476,3.089869022,-0.119294897,1.4524374480000002,12.682873417,17.732028673,21.849249266555866,80,-9.633672702052724,0.05564207271256373,-7.358275801362187,0.023603850289866724,-11.980259325101239,0.10052270466879727,-6.8788062757310495,0.021351171686278557,-11.233540462316633,0.09968221368597088,-5.781843087895102,0.014464109088440175
169,966525515.7409035,1.8563549519999998,0.636901975,13.70513638,14.66217902,4.901118274,20.659893928688607,60,-7.3163977807665965,0.030444030829094755,-5.889209230738877,0.019535037888467884,-7.853409418806707,0.016664257810114477,-6.112830371121608,0.013941298791456721,-7.92686401491346,0.03233982506571305,-4.757137626241362,0.010297113738910117
170,966526433.3416272,0.888112307,0.19725689300000002,19.809175956,13.460871962,4.161664985,24.308804608217603,89,-8.729866700401466,0.03247737246226571,-7.098421869005774,0.017869330894545003,-11.87726438753109,0.03189968998488904,-7.348214576550684,0.019876848740618725,-10.039478172486977,0.03983935282448148,-5.446771015543786,0.010899856669223055
171,966527276.856701,4.086752892,0.054890300999999996,19.494120969,8.003213765,2.92436152,21.2749635304493,91,-11.939222808886505,0.06187448880894028,-6.6862514091941625,0.01680591685088731,-10.118657841639457,0.045382720958109336,-6.841324536527996,0.016163348541408346,-11.745423842032386,0.02853953689187563,-4.875839747490149,0.010228406598702102
172,966528130.9973754,2.667943001,0.107023701,13.777040677,25.08947579,8.312396807999999,29.805781082306122,94,-9.430977590560637,0.04328875409142917,-7.666393051275005,0.02356504528061965,-15.132717404398043,0.04977158563290854,-7.576800543550393,0.028310175544575114,-9.410123209953474,0.07187635311029203,-7.1659344109865755,0.028265842568577403
173,966528894.3209981,2.334625006,0.131726697,14.272225013,21.293426989,0.28509426,25.635672772421273,77,-8.095700812684957,0.03452033754725001,-6.56883803101366,0.013617384347844192,-9.502583891638238,0.020911388226273225,-6.321513559475203,0.016303576259517897,-7.4470160311333435,0.024799392685591944,-4.807217562891789,0.012947448043182931
174,966529787.4684361,5.015498161,-0.03247761,14.433193541,17.092125627999998,5.978009847,23.155872602994847,94,-9.544381172896978,0.042603693969098154,-7.046185795550603,0.020665507023166916,-10.818728704175824,0.04824828578510601,-6.6838502739869154,0.017222871080137446,-10.670163552734,0.04378139755619316,-5.386711110326161,0.009663025942075555
175,966530498.2915603,5.506517887,-0.727974892,14.153595917999999,15.18605445,5.309394759,21.427323675048353,66,-6.6460073844967384,0.02577073847552642,-5.587969645226524,0.015494780951933034,-6.964743149171343,0.015624474349424239,-5.576310419434728,0.014803039237731741,-7.46432643520825,0.03012915727999893,-4.270370353235245,0.01032646350526984
176,966531397.0859427,0.823146701,0.643002808,17.846051815,8.494981346,8.257155691,21.420244946264418,73,-9.026308848811839,0.021718500458650546,-6.865705673390987,0.02547730270439339,-13.531016047817957,0.04979455085119981,-7.275542795230673,0.0248830898536822,-13.265941045796337,0.06451938512557426,-7.950260912842551,0.02413199203207018
177,966532326.2128128,5.25701189,0.46925211,12.089264619000001,15.670864681,12.829929101,23.586720832178116,77,-18.481862960448318,0.03445130728599187,-6.399448082065973,0.021070574430616995,-25.5110296307797,0.08347339560818899,-7.043044660152666,0.02128523640430774,-26.963706059228084,0.051662379014824664,-12.62889038907125,0.044875790984282384
178,966533187.5547181,0.65378058,-0.347700685,12.788357448,15.539102207,15.38482136,25.33176882684116,87,-13.330319995821766,0.04670715647966815,-8.748283750378551,0.034019402308886094,-13.346503673049078,0.13182137979587358,-8.110417760901456,0.03415386075071101,-16.671824674728125,0.07917255578152252,-10.245938988574185,0.0832626104293968
179,966533938.0282407,3.032840967,-0.9877164959999999,14.143760074000001,12.40153387,9.110361821,20.900781896119774,69,-8.697972036792589,0.05913356287026183,-7.311824686914593,0.03309302479623361,-14.325728527851805,0.04644701512957975,-6.131417072879583,0.01880458969212305,-11.4672691806683,0.06446104586244333,-8.662610761265256,0.03569622966625008
180,966534728.012824,2.0903680319999998,0.193402797,15.195602105,24.312568566,7.143295862,29.54714858293433,95,-24.54043713448465,0.09404896052339003,-8.046460364021671,0.02263713308465181,-23.47191156322922,0.044525335392821275,-11.186582452033075,0.0215025498028504,-23.39704650893154,0.07348373561793857,-9.868314583735497,0.03675503263169845
181,966535624.0400785,5.090250015,-0.132453799,16.051255857,21.153754977000002,8.418569584,27.856713339058487,98,-9.45170927572575,0.02438098421857153,-7.339819014712583,0.02235382010924171,-11.163877679545264,0.02673147575718877,-7.4086976372907944,0.020195265694759604,-9.572801163162445,0.06468002548510848,-6.944526273690475,0.020483477213725673
182,966536497.5931754,3.876153946,0.114803404,6.271678095,14.214610325,12.183844235999999,19.744243545550432,64,-9.18931342033077,0.03468518336195741,-7.286488903427802,0.037702554485636454,-17.212437741074694,0.1472621491323185,-6.528257622051748,0.02048094414870102,-9.351206353934689,0.08179436229590094,-6.61844338052867,0.01965614512696534
183,966537274.4358168,0.71571672,0.420498699,14.966377005999998,13.653100042,15.137359860999998,25.2891131715606,77,-29.871503329893198,0.14283246876716085,-9.447349110773969,0.06296251527865222,-33.7226819714717,0.07094044552597666,-10.195319979330074,0.04647753633521115,-27.081622607220233,0.07853226963797418,-8.917658210038422,0.027877555044255816
184,966538063.4263109,4.5917668339999995,1.082878947,11.671448746,9.644593861,16.337725258,22.274698049132674,53,-10.829360986639864,0.023130544011751072,-5.819305082838634,0.01867654995629034,-17.150536208343162,0.05133769478168507,-6.374417961374804,0.021631946705136205,-17.338825426227885,0.07635964376061194,-8.83989552060736,0.058136301179132106
185,966538940.8440984,2.946753025,-0.609429121,12.848115923,14.960543059,8.437798212999999,21.449670628574818,64,-8.50377042367321,0.04049999060852095,-6.249102161245851,0.02299413448469914,-13.337606411317719,0.055125124889199385,-6.414462622635826,0.018458133121137164,-12.331220750931445,0.04018250240580423,-8.247947303043322,0.03057473301732937
186,966539823.9953609,2.26651597,1.4507809880000002,14.49308533,12.064871927,7.764552419,20.39360025265212,63,-9.76215338484788,0.028517454700797727,-6.512063090761047,0.015449122429662643,-9.501276620171677,0.027906898583408116,-6.684072656217477,0.017489143971614603,-9.037322412334364,0.038792647428722155,-5.6164465943828565,0.011131545798904881
187,966540711.4981736,2.8461959360000004,-0.573171318,13.015744110999998,16.09675105,12.881270159000001,24.381183524141136,96,-14.41744884848811,0.04524912729165461,-7.5750155088532605,0.035299402821753534,-25.12378839681173,0.03658511924266794,-7.647835144811415,0.03687089863877461,-24.778565981393363,0.05315217885667397,-11.573598143291946,0.039912224637227045
188,966541490.4988012,3.331918001,0.349212408,11.670926645,15.348140465,6.042562545,20.206150217114054,69,-8.364816680309513,0.02766185334425076,-6.098758954511279,0.017512081150833404,-9.291801036335908,0.023428712223733703,-6.301329840434506,0.016069456821391992,-8.355297029088513,0.04988003181229245,-5.831589324199188,0.01117569950143963
189,966542255.970426,0.752376497,0.05662391,6.210046786,18.506337229,6.966507533,20.726346178840256,50,-7.990588133787736,0.012620973738566401,-6.241678720967617,0.015777115966143982,-9.863140121390433,0.039285450127653075,-5.894497113427058,0.014375691134058366,-8.048321193664211,0.0379513229595621,-4.605777935209816,0.009010412709328985
190,966543122.353692,5.8695387839999995,-0.949341118,10.115524272,7.718120025,16.413819382,20.76792417943223,78,-16.999287886432505,0.09994011252100904,-6.828824352782469,0.02398234345455699,-16.624952722881435,0.10070965864780618,-7.606444578603224,0.02524383190588186,-19.35893700197856,0.04162640299224231,-9.075092715552453,0.03297117296276276
191,966543952.575434,2.582043886,0.24065609300000002,17.956061258,10.872377678,4.941135635,21.564868504991818,66,-8.449357864161797,0.032631828246503326,-6.126792150695211,0.01615863807939874,-8.683501749642817,0.03417656839581026,-6.24580440420115,0.02023530246004792,-8.392018550337587,0.032270803453033715,-5.089263666146281,0.010073748667266184
192,966544838.407809,5.068044186,1.083266973,12.040702572999999,9.456782787,17.856444129,23.52151899992955,78,-17.371935867015637,0.09789149698692531,-6.876095210944038,0.020081163624646486,-20.769168786882254,0.09080324188853174,-7.405875135907128,0.03000393049684997,-21.265240758136567,0.08943921066585048,-9.327688873133592,0.026524370981792774
193,966545689.1794381,0.198497295,0.22720369699999998,14.642212279,18.578522816,7.708766989,24.879328345810045,93,-10.126418464563814,0.04615298673220319,-6.494266223368685,0.024245447781285262,-9.854652588496105,0.0431351062219086,-6.388932766741095,0.025183224634326682,-11.763906440225622,0.05175863613292203,-10.206639952528263,0.022072759483375604
194,966546539.8064663,3.622867107,-1.084537983,12.54888976,13.670139065,13.067411757999999,22.695915630751465,55,-8.687950118512703,0.06738384381650549,-6.2465746391415315,0.018882906041687054,-12.418195518637617,0.04918364829473126,-6.440498019940491,0.018135817636357174,-12.182339071784114,0.07463874624552014,-8.113034843751892,0.026074397971087872
195,966547400.0672745,0.451584011,0.528770387,14.280089815,16.360386189,7.081661831,22.84147840369206,79,-7.225673436926946,0.030974249082910094,-6.531185763931142,0.0156403651931512,-7.604285984526219,0.015168281980267808,-6.081716665925422,0.014527429523792984,-7.196240197365609,0.02997893227392023,-5.459536585435655,0.009244271326405967
196,966548230.8794899,0.06226217,0.8278784159999999,7.545493399,8.109777577000001,20.484309585,23.287548221246634,85,-9.551789059875086,0.04901370582294312,-5.827320786114542,0.019995556702930666,-18.54141383320381,0.14392317337651842,-6.44249960765599,0.019269043295122894,-15.23230487727556,0.05675104476674151,-8.418079386247689,0.01622518323100395
197,966549001.0004381,5.181968212,-1.058235049,23.52600907,16.226457288,9.261021638999999,30.042262575895258,92,-9.928601190224686,0.06322567169775997,-7.436538730486899,0.020072687536936865,-14.684833934691502,0.027263782081147256,-6.933518282569985,0.025628926915324816,-16.828608884831443,0.05274331127633549,-8.622600842713133,0.026242523233422955
198,966549835.8818803,5.741003036,1.212057948,12.396121286,9.116279403,15.572523067999999,21.892323946858095,86,-9.660809038642336,0.07148520707048935,-6.36102265230642,0.017329632353933307,-18.893577224544572,0.07129032177036797,-6.711243404504069,0.023629745511241376,-14.122819393739544,0.09071440441372801,-9.685149925990773,0.034328174098849674
199,966550582.4171427,0.65514642,0.272589803,14.125899605999999,17.901846984000002,6.089228555,23.602878415828194,76,-7.477404853137311,0.033308924994592155,-6.332689529720937,0.013804976737114057,-7.55232777186696,0.034415541063523854,-6.017506410487063,0.01791836443002344,-7.577712637895274,0.039074237700816646,-4.71342552709309,0.01190740825230947
