sim-id,trigtime,ra,dec,H1-snr,L1-snr,V1-snr,snr,npix,logZ-tensor-R-1,logZ-err-tensor-R-1,logZ-tensor-N-0,logZ-err-tensor-N-0,logZ-vector-R-1,logZ-err-vector-R-1,logZ-vector-N-0,logZ-err-vector-N-0,logZ-scalar-N-0,logZ-err-scalar-N-0,logZ-scalar-P-1,logZ-err-scalar-P-1,searched-prob-tensor,area-50-tensor,area-90-tensor,searched-prob-vector,area-50-vector,area-90-vector,searched-prob-scalar,area-50-scalar,area-90-scalar,ra-cdf-tensor,dec-cdf-tensor,ra-cdf-vector,dec-cdf-vector,ra-cdf-scalar,dec-cdf-scalar
115,966480348.6438109,5.050005913,0.8816127779999999,1.849719202,0.623836528,3.958199577,4.413386118535017,27,-3.917662436207294,0.00746609693008467,-3.315474082956237,0.007169046249201042,-4.059984899935017,0.007886824483875825,-3.3283941341890686,0.007175735231221553,-3.979178999632306,0.00789467477988608,-3.8801168899053367,0.010516930480300286,0.20806902060687746,15017.700686607142,32603.634131372524,0.7171253762288546,15906.647479433732,33479.55023122718,0.08370738109312426,12778.25028013853,30921.271329699066,0.8321285140562249,0.8763052208835341,0.7935353535353535,0.8933333333333333,0.795355587808418,0.9052975326560232
116,966481132.8549422,1.146350026,1.1840909720000001,1.768785434,5.375654861,2.21790147,6.078268999209533,34,-5.163746800099674,0.011331764545359654,-4.179826904265665,0.009915190889591724,-5.264595909001218,0.011818873897234173,-4.234496525380324,0.010149343833642096,-5.319305496373647,0.011521286567667911,-3.730080687365771,0.006484748802738942,0.03433594230201818,8073.752808871475,22818.447054453332,0.608538782869283,7425.503048988078,23043.396513557964,0.4307380395355012,3712.3951086680113,18400.694969381122,0.09280742459396751,0.9032151143520053,0.18026315789473685,0.9483552631578948,0.07005158837903883,0.9150149334781428
117,966482049.910158,4.293917179,0.045552749000000003,1.4810799069999998,4.58971838,2.517807091,5.4404471365981335,26,-4.531816153112469,0.008605283170471208,-3.7319472179081865,0.008777080718710556,-4.561046647024066,0.008793734900913334,-3.714049739540536,0.00860316831076252,-4.519368762217795,0.009146342114146671,-3.7454424301849687,0.007841562958158606,0.9040830596539488,15784.79035288237,34144.5197961751,0.7893541995430373,15580.853278896131,33817.53687181179,0.7733828357074014,12773.095793207725,32251.639799082255,0.6650535776011062,0.5115796750777739,0.6802935010482181,0.49056603773584906,0.6669675090252708,0.3898916967509025
118,966482815.0767264,5.9163661,-0.870675325,9.368214633,11.430787465999998,6.750634878,16.247997376873496,39,-6.130722519827762,0.01903640772188873,-5.287460969011699,0.012941122930212896,-5.667012744342201,0.01853801019049372,-4.7976489724652716,0.012957646411218323,-6.056604308073714,0.016797945422037008,-4.212637286065744,0.010299166948141494,0.929931139652575,3217.9962402574583,10272.964062768277,0.8444298894249385,2954.771636809663,11348.48113489017,0.240135310823913,1078.9305380654207,3168.3641260737463,0.95,0.0978125,0.8112571621166161,0.0859453993933266,0.7982726711906231,0.14281307834669957
119,966483688.4518557,4.229990005,0.42198669899999997,2.704528713,4.157468297,0.11722882300000001,4.961124952764593,24,-4.6408639562238365,0.009308877535372186,-3.7113270743604163,0.0090450143110445,-4.483791892147165,0.00948664822147074,-3.7275138440748803,0.009131693949517971,-4.445995189323542,0.00951633821257989,-3.764457893199855,0.00818593490136007,0.6237614287940522,15140.471877602027,33433.89800097762,0.20626789557702727,13675.636375113945,32394.57731815789,0.36757364565908296,9425.101211153362,28814.00362393687,0.6512027491408935,0.6577319587628866,0.6119557705597789,0.5922598479612993,0.5788035226237473,0.46128150622532643
120,966484526.6208398,1.267366052,0.721895397,1.958835841,2.805457475,1.029350164,3.57312066073151,19,-4.52606674467453,0.009633702192121032,-3.7686622722272336,0.01008123040910397,-4.61952198594743,0.00956217871752002,-3.7271108821525263,0.01037450313180854,-4.638090292877052,0.009571050142005955,-3.1633152393048136,0.006750456633382252,0.8347026622349097,12022.526176402758,28966.66376711639,0.8445854219836407,11343.015340820753,29856.579978946338,0.871808825925235,7813.746983877527,27599.391531587036,0.09484250605745932,0.8535825545171339,0.2046070460704607,0.8262195121951219,0.16171807437301816,0.8175266647448832
121,966485420.0546067,2.875614882,1.114907026,8.490362702,12.124321043,6.355907491,16.10847539649222,44,-8.532448076586915,0.021137870381713664,-6.050383907664745,0.014995122336889204,-7.935574146954202,0.025933612569450915,-5.668829832893388,0.014521421341279893,-8.224012390044924,0.02127677825987683,-5.495137704184899,0.008745025371636263,0.9051182868644052,1691.5027192356783,7929.051963533796,0.9697394094338034,2172.8221242846944,10522.268532109003,0.0764458013162311,591.0577117509762,2873.2872771177654,0.44457948468643654,0.9713174526008751,0.38784676354029063,0.9614266842800528,0.4934470563761182,0.9142916579987518
122,966486300.5334415,3.0788409710000004,0.999722421,8.042553012,10.88360169,6.434473569,14.984588576519569,31,-7.7265960714244155,0.0345903860099821,-6.044239060998254,0.023657510560027743,-9.18167745111714,0.02610966954903588,-5.590776323740284,0.018073448796590046,-7.639378554475035,0.028917685203075014,-5.9124030730978365,0.01616283692988835,0.9999999999611988,730.7444716490215,3568.2968968567075,0.9993543237816764,1474.0233891224896,6115.280124365648,0.34739474016876587,177.86948564416318,637.206623369719,0.691704602933738,0.864693980778958,0.4348063284233497,0.9710856519367158,0.688401615695326,0.8280438545874207
123,966486984.8659459,3.798614979,1.053156018,5.010267713999999,9.694641677,7.636703597,13.319463263953578,28,-6.540817208595079,0.013568868748662765,-4.586839010589692,0.011224545948804381,-6.273631006507266,0.015665650251595636,-4.2962667505527055,0.010645748798762353,-5.942476354006688,0.016047552320295505,-5.144237632308341,0.013376780228763988,0.993619869269139,4643.636844555893,14510.000906298741,0.17998631792163283,6236.62337237255,19186.020773644967,0.039583132630166364,1507.1081645676734,7867.317312231854,0.5524568393094289,0.9764276228419655,0.5844640434192673,0.9219810040705563,0.4472780774889652,0.8999509563511525
124,966487965.6237987,2.594747066,-0.438293904,1.133771217,0.27360767399999997,6.642736733,6.744349459786085,24,-4.023170029275535,0.007835410020331963,-3.3615142019165205,0.007554361368732436,-4.0235046421390885,0.007840361064303506,-3.389245232216384,0.008004219641220205,-3.991049714560397,0.007656448763947179,-3.8403558431174996,0.008232551239101429,0.8758926206223058,14683.30120481121,33065.18662086994,0.8891886208791505,15276.204703263747,33827.75936708164,0.6819813419032658,11303.011018661333,30738.76131602353,0.4231651376146789,0.2782874617737003,0.3833718244803695,0.24480369515011546,0.3851749220644267,0.22202978870800139
125,966488791.8541216,5.776751995,-0.158280998,12.644943865,7.0866871179999995,5.667305471000001,15.563871335855191,39,-7.481211028687247,0.027462517550490693,-5.391411057332275,0.013320368137600219,-7.0205498270168185,0.02553714153684314,-4.950333167085843,0.013831382460694775,-7.008234193498377,0.027052074425401477,-5.0096975400875445,0.010376112860349765,0.9842959052046203,2512.3058587300097,10045.715931995554,0.5747986238701566,2590.6926268609923,10384.746231504922,0.13204486368433227,505.31887322421306,2549.1585400960275,0.9339756304902238,0.41428166619438933,0.7830823454021147,0.2979814162127523,0.7065926104805602,0.3822748128471384
126,966489485.9428358,6.20639801,-0.660772681,11.985222540999999,11.885312282000001,5.008119043,17.60646085239205,28,-5.725587401212654,0.017662605416892997,-4.6638188506010865,0.01378766441832586,-5.39543867192284,0.015319064356058834,-4.573782246837926,0.012543004968207577,-5.737876287875175,0.017198517024201877,-3.8431040355460033,0.010151350411002524,0.9416130465546916,3303.1992033323104,10948.661371565498,0.13683257268571652,4072.9846485411626,13601.914447150448,0.587240513226957,1262.531239360061,4618.105137924727,0.9641909814323607,0.1369363395225464,0.9781045751633987,0.20326797385620915,0.9191982461634827,0.2922016911994989
127,966490417.8095952,1.990710974,-1.1157950159999999,0.29474025,3.859377406,0.75119003,3.942835558083136,24,-3.8054430106774695,0.0075921113175116215,-3.4082475411939606,0.008024517250540646,-3.775164021547178,0.007832579883913077,-3.4150658742826487,0.008203440600326562,-3.7948312022354065,0.007155995795919723,-3.2167502917531965,0.005733122487369088,0.6404655358689643,16308.576207591028,34107.777068624586,0.33759178359013253,15326.400367634133,34093.56000249611,0.4721451141280737,15112.314876369817,33047.34160684498,0.3399164451196354,0.04253703000379795,0.33813495072024263,0.04700530705079606,0.3724907063197026,0.05724907063197026
128,966491255.6655059,1.63975203,-0.644807279,0.9172310159999999,0.634045027,0.9900870970000001,1.4911734616139434,30,-5.13690164697269,0.009730535081401941,-3.8371782610355694,0.009306366307048907,-5.006444451384098,0.009657704427605295,-3.884405153992274,0.009184259610386773,-5.021271684082318,0.00957371602381419,-4.2194578226558095,0.010315061267350394,0.6460667152063121,13023.65234731982,31370.550754018917,0.9999771140666106,12898.645384170613,31555.388209841043,0.9598097603122814,8711.471562781418,27243.338842071287,0.319873595505618,0.20751404494382023,0.2056299347751459,0.22245108135942326,0.13925469319137013,0.28103110114878116
129,966492093.4685117,3.459466934,-1.213981032,3.788553575,1.509128615,0.20771215199999998,4.083350548917588,30,-3.9585770427969895,0.007507869297332504,-3.493008736662178,0.007814863237665599,-3.9152026079587583,0.007437326240968793,-3.5149018687538733,0.007419464526396912,-3.9378032813612687,0.0070604150837724425,-3.391645452136755,0.006394846324028737,0.9950314477701926,16925.886458294044,34484.78602646009,0.602018408767769,15098.978215744823,33451.10398821091,0.26835665713201146,15277.467971444583,32970.015957845026,0.5651001540832049,0.02580893682588598,0.6103846153846154,0.033846153846153845,0.6016535137166479,0.04021044720030064
130,966492996.5494275,3.763412952,0.305658489,2.313186006,2.229811076,10.565952005,11.043651058638625,30,-5.989711527541764,0.016645533258339146,-3.8880649374396756,0.009841683059105443,-5.721228179962438,0.016563589036744167,-3.7758219254779934,0.009710163913778531,-5.143989911207553,0.011982513791102873,-4.544228460431581,0.01424610423170168,0.788565349130281,9106.71402368458,23019.59067908216,0.4418099695019178,9851.912544378662,25075.000899535295,0.12352306272158842,4120.267647952944,10708.229810730663,0.56282722513089,0.6589379207180255,0.6190105181145306,0.7300350603817686,0.5733993632826317,0.6894234170498762
