sim-id,trigtime,ra,dec,H1-snr,L1-snr,V1-snr,snr,npix,logZ-tensor-R-1,logZ-err-tensor-R-1,logZ-tensor-N-0,logZ-err-tensor-N-0,logZ-vector-R-1,logZ-err-vector-R-1,logZ-vector-N-0,logZ-err-vector-N-0,logZ-scalar-N-0,logZ-err-scalar-N-0,logZ-scalar-P-1,logZ-err-scalar-P-1,searched-prob-tensor,area-50-tensor,area-90-tensor,searched-prob-vector,area-50-vector,area-90-vector,searched-prob-scalar,area-50-scalar,area-90-scalar,ra-cdf-tensor,dec-cdf-tensor,ra-cdf-vector,dec-cdf-vector,ra-cdf-scalar,dec-cdf-scalar
100,966467777.9735888,0.164449006,0.8864979740000001,23.540385141999998,33.631201463000004,17.535090087,44.6395209297523,94,-48.85518661624282,0.011995480739506811,-15.122584000780062,0.07210711199473258,-75.34983725528163,0.09050378431019987,-9.35284011771757,0.08974947212060683,-42.08349212528778,0.5122680940037218,-11.16929658507568,0.07603211542049156,1.0000000000000027,18.19471107474375,81.28450425269088,0.7329489238180963,24.574829902292183,58.9284269731925,1.0,0.34361612756066984,1.1156920942781352,0.03795688847235239,1.0,0.45268542199488493,0.8341249543295579,1.0,1.0
101,966468608.6938579,6.100152016,0.110350899,11.825070182000001,6.974507313999999,8.215952982000001,15.999310000268753,42,-10.91709854230888,0.02206080968409478,-5.997149979619931,0.013688938722150136,-7.288111721222539,0.031265181061151746,-5.443940341319683,0.01604043946371977,-9.597236762297017,0.035788269595858326,-6.357985526261224,0.013751968217484076,0.7335082669663543,1395.4769631489055,7659.262941078711,0.4925905761333765,1435.0917477039206,6198.09703765243,0.996307634926769,236.7880474006726,1200.1295603626793,0.9034617259873232,0.6706484641638225,0.892316481005427,0.6123964581548129,0.999203187250996,0.700597609561753
102,966469394.2662328,5.989507197999999,0.956884086,19.579125143,22.114133644000002,3.131904426,29.7016139885284,90,-11.220039696557711,0.023159126910579156,-7.164750603321772,0.023138302526256413,-11.909809247891241,0.06353424961136432,-6.565084430471839,0.02342390000967085,-13.208762729319934,0.10214460824349283,-4.984321305444944,0.012055350532448937,0.9999999999999944,452.31813758678345,1581.64060417326,0.1757537653363917,558.9377775105246,1747.4056104078602,0.999999999840149,35.97699962596652,163.84250798735548,0.9948422330097088,0.9638956310679612,0.8154663126452041,0.9120477928974444,0.8811835413777162,1.0
103,966470371.6829549,6.190576077,0.583625197,20.162070196,19.361570954,4.47755707,28.309504088032256,98,-8.746260635775645,0.046637510216732875,-7.307400695205329,0.022321999030156584,-9.09304190659519,0.05356248803643494,-6.565066092994015,0.01750427773427364,-9.69504176031776,0.07322925175205067,-5.3716616137422015,0.010797986830400265,1.0000000000000016,551.720499623647,2078.712457938968,0.18563341934039362,644.8500365377739,2170.379241350574,0.8858501390640554,104.37531513796543,343.7642463440141,0.9991361934926577,0.7598617909588252,0.9676730710582495,0.7517535834095761,0.9234574329601666,0.5766727414735746
104,966471238.9970069,1.875733972,1.215893984,15.362147275,7.79703106,5.715302703,18.150866294375973,64,-7.069496509007952,0.027632228985412143,-5.711286000026786,0.014354587625600747,-7.082487970064363,0.030947606392939947,-5.684368433360846,0.01323339570297308,-7.13490390747977,0.020659951176910482,-5.488975382498578,0.012764711110061664,0.9988400674849232,2210.7638985941767,7497.576831029157,0.7946594762575032,2084.934414262077,6752.790489492274,0.9947257059089839,443.01216883409046,1563.6835781859663,0.2045526398988302,0.9867214669617452,0.5552,0.91968,0.7171195652173913,0.9989130434782608
105,966472016.9955491,4.078219891,-0.41339018899999996,11.540112833,3.6601251360000004,14.852370853,19.161514558212623,62,-10.778669091760747,0.1359468452659258,-6.351847290757445,0.01814280410140867,-11.55085171391961,0.0891136682788283,-6.7532243113623815,0.023240454312994794,-8.712779305126242,0.028740518883624406,-7.671296738765337,0.028752254648258795,0.9999999999724226,1069.799731101341,4916.481950364625,0.12584253444725013,540.0291606137954,2095.191984953159,0.9999999981965477,70.04743089809752,197.74845616227665,0.8048595292331056,0.5469501392052645,0.5892218861699202,0.16827055265328567,0.02594691321204891,0.0
106,966472873.3556743,4.395013809,0.456999511,8.423982892,1.400524888,3.0616074319999997,9.071846437980183,29,-5.083379589470172,0.013606376773940845,-4.0497891405062205,0.010234766247321342,-5.022845292772957,0.010662079410176478,-3.9989339927794636,0.009422998527959582,-5.110352245503371,0.012022641364930368,-3.726234514994025,0.00929630756601972,0.9986331914310137,8277.042473884048,21525.04384475542,0.39028223033809056,9279.501147671204,24902.363757478455,0.8588950717071399,4789.176934580569,17120.74568643163,0.6963462220645619,0.7577155019510464,0.7674825174825175,0.6895104895104895,0.7335468841001748,0.6027955736750146
107,966473697.5591412,2.7623000139999996,-0.133931905,14.531354137000001,14.718268591,10.401172851,23.151070818605856,92,-12.343681493681641,0.033453551541932,-6.606876182423219,0.023966111676335233,-8.961342278952568,0.03716475563735731,-6.58212061600966,0.024461818183277802,-17.74518200025193,0.11248179090053474,-10.104178040899741,0.11098016583157623,0.5657644250618423,652.7162180943769,1771.9017502962588,0.3049802216799729,728.0095950678644,1968.7434722791586,1.0,19.168414040641558,182.17337527996477,0.6335956209373931,0.32090318166267534,0.7093063785291042,0.47124433600557686,1.0,0.9188917887974303
108,966474482.6405213,1.690603018,-0.377988189,12.663829345999998,5.959626142,4.194425881,14.611054921812563,38,-7.303551202374927,0.02068217634117949,-5.027917105711596,0.012257632293684971,-7.478793823121121,0.022571985613317573,-5.289534309630205,0.012586446973751435,-7.2763037310387455,0.019820449199331756,-4.234480732717977,0.009966812304566886,0.9416327652119364,4102.6384964656845,12844.392646471573,0.060029483956207365,3357.0901181060713,12083.545631354868,0.9999999999919195,560.0987165701697,3506.0037782533623,0.21520539546290618,0.31483752299202944,0.3654642223536369,0.43110585452395034,0.38586588394671484,0.38473696093926396
109,966475436.7628914,0.630061984,-0.275971115,14.048911461,12.627275946,14.271590234000001,23.674845276424755,84,-31.30725739287622,0.05403854492282492,-8.044074980880382,0.03539568742014452,-10.421581930361592,0.07094419398738733,-7.162802275396452,0.024976338610818598,-26.99360651791099,0.1190923153978893,-13.538463136364616,0.17652225617643824,0.999999999999998,310.4581219227454,1153.0536959475592,0.0880551221049283,330.77701155357005,1071.954104133488,1.0000000000000027,5.985978209378336,27.298164794346583,0.001557632398753894,0.6342159916926272,0.32917409387997626,0.37136066547831253,0.016245068461359945,0.015780923648178232
110,966476225.3396488,1.9462130069999999,0.28880780899999997,16.784099571,18.160296197,25.677686306,35.64892607641014,92,-40.5642519962206,0.11086305747682017,-12.872622401440125,0.1481262501891922,-25.884858590925383,0.18212941715880215,-7.7530249722921525,0.04362167261305455,-41.31325304611948,0.11398216702912281,-16.24703982448417,0.08532805231135678,0.9999999999999998,3.7130683846152834,22.46839298769083,0.31882570667550203,197.4375056435813,642.7310955268221,1.0,5.023493674929675,16.890927180755533,0.8855824682814302,0.11441753171856978,0.4474327628361858,0.42084352078239606,1.0,1.0
111,966477083.0038755,0.189787105,0.241342098,4.267171294,0.8237646,8.496426243,9.54340598902142,20,-3.672430585905956,0.006521485685786407,-3.2104329178609086,0.007163439372148979,-3.592150299912035,0.006814800241920092,-3.419132545729632,0.007988911174862563,-3.8264333770570502,0.007669737630502103,-3.1471716335408075,0.00848681796232446,0.4270110484668346,14060.674911291366,31696.49505731338,0.5059714000066107,12426.749629645223,29316.49681288969,0.7757255341523397,12771.443317538095,30646.586733040294,0.03399209486166008,0.642292490118577,0.027746531683539556,0.6227971503562054,0.026288117770767613,0.5860497721696459
